sizeHeader,id,family,sizeData,size,dataCheckSum,headerCheckSum,version,offsetOfData,flags.posixTime,timeStamp,microSeconds,timestampPython,isValid,serialNumber,operationMode,ahrsData.roll,ahrsData.pitch,ahrsData.heading,ahrsData.quaternionW,ahrsData.quaternionX,ahrsData.quaternionY,ahrsData.quaternionZ,ahrsData.rotationMatrix_0,ahrsData.rotationMatrix_1,ahrsData.rotationMatrix_2,ahrsData.rotationMatrix_3,ahrsData.rotationMatrix_4,ahrsData.rotationMatrix_5,ahrsData.rotationMatrix_6,ahrsData.rotationMatrix_7,ahrsData.rotationMatrix_8,declination,depth,fomAhrs,fomFc1,fomIns,statusIns.latLonIsValid,courseOverGround,temperature,pressure,altitude,latitude,longitude,positionFrameX,positionFrameY,positionFrameZ,velocityNedX,velocityNedY,velocityNedZ,velocityNucleusX,velocityNucleusY,velocityNucleusZ,speedOverGround,turnRateX,turnRateY,turnRateZ,status.isValid,status.hasChecksumError,status.hasDataPathOverrun,status.hasFlashUpdateFailure,status.hasSpiComError,status.hasLowVoltage,status.hasSensorFailure,status.hasMemoryFailure,status.hasGyro1Failure,status.hasGyro2Failure,status.hasAccelerometerFailure,accelerometer.x,accelerometer.y,accelerometer.z,gyro.x,gyro.y,gyro.z,status.isCompensatedForHardIron,status.dvlActive,status.dvlAcousticsActive,status.dvlTransmitterActive,magnetometer.x,magnetometer.y,magnetometer.z,status.beam1VelocityValid,status.beam2VelocityValid,status.beam3VelocityValid,status.beam1DistanceValid,status.beam2DistanceValid,status.beam3DistanceValid,status.beam1FomValid,status.beam2FomValid,status.beam3FomValid,status.xVelocityValid,status.yVelocityValid,status.zVelocityValid,status.xFomValid,status.yFomValid,status.zFomValid,soundSpeed,velocityBeam1,velocityBeam2,velocityBeam3,distanceBeam1,distanceBeam2,distanceBeam3,fomBeam1,fomBeam2,fomBeam3,dtBeam1,dtBeam2,dtBeam3,timeVelBeam1,timeVelBeam2,timeVelBeam3,velocityX,velocityY,velocityZ,fomX,fomY,fomZ,dtXYZ,timeVelXYZ,status.altimeterDistanceValid,status.altimeterQualityValid,status.pressureValid,status.temperatureValid,altimeterDistance,altimeterQuality,fast_pressure,status.pointsUsedInEstimation,hardIron.x,hardIron.y,hardIron.z,sAxis_0,sAxis_1,sAxis_2,sAxis_3,sAxis_4,sAxis_5,sAxis_6,sAxis_7,sAxis_8,newPoint.x,newPoint.y,newPoint.z,fomFieldCalibration,coverage,string
10,130,32,44,54,299,57866,1,16,True,1750682789,583923,1750682789.789949,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7611075639724731,0.3250493109226227,-9.761955261230469,-0.004797778557986021,-0.0014085267903283238,-0.00011975028610322624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,2468,60035,1,16,True,1750682789,593933,1750682789.790063,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7723715305328369,0.33317774534225464,-9.750422477722168,-0.0016502346843481064,4.7079887735890225e-05,-0.00019333882664795965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,46513,38544,1,16,True,1750682789,603912,1750682789.790152,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7665899395942688,0.3356618285179138,-9.745012283325195,-0.001135762664489448,-0.002199828391894698,0.0010930063435807824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,61028,53059,1,16,True,1750682789,613922,1750682789.790224,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7728409171104431,0.3374146521091461,-9.775552749633789,-0.0021324907429516315,-0.006554468534886837,0.004432342946529388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,43888,35919,1,16,True,1750682789,623900,1750682789.790293,,,,,,,,,,,,,,,,,,,,,,,,,,,37.29999923706055,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7746479511260986,0.31934401392936707,-9.777678489685059,-0.005005063023418188,-0.0009901506127789617,0.005637451075017452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,25430,17461,1,16,True,1750682789,633910,1750682789.790382,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7702716588973999,0.3250862956047058,-9.765644073486328,-0.007431363686919212,0.004255892243236303,0.0026333953719586134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,210,32,108,118,51445,43620,2,36,True,1750682789,633910,1750682789.790472,,300293,2,-1.9759588241577148,-4.482744216918945,195.06724548339844,-0.13031969964504242,0.041024912148714066,-0.011953936889767647,0.9905507564544678,-0.9626674652099609,0.25719574093818665,0.08439018577337265,-0.2591573894023895,-0.9657477736473083,-0.012989254668354988,0.07815884798765182,-0.034374672919511795,0.9963481426239014,-0.4436131715774536,0.4979117512702942,0.16798317432403564,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,220,32,208,218,44385,36670,2,36,True,1750682789,633910,1750682789.842801,,300293,2,-1.9759588241577148,-4.482744216918945,195.06724548339844,-0.13031969964504242,0.041024912148714066,-0.011953936889767647,0.9905507564544678,-0.9626674652099609,0.25719574093818665,0.08439018577337265,-0.2591573894023895,-0.9657477736473083,-0.012989254668354988,0.07815884798765182,-0.034374672919511795,0.9963481426239014,-0.4436131715774536,0.4979117512702942,0.16798317432403564,100.0,1.7887811660766602,True,0.0,29.890625,0.049800027161836624,0.37933334708213806,23.77671300020838,90.412407,0.0,0.0,0.4979117512702942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1942252367734909,0.15837553143501282,0.16434432566165924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,45041,37072,1,16,True,1750682789,643889,1750682789.84347,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7504767775535583,0.33825454115867615,-9.738626480102539,-0.004873116500675678,0.0057363673113286495,0.0023010880686342716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,56748,48779,1,16,True,1750682789,653899,1750682789.843564,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7567668557167053,0.34417077898979187,-9.736597061157227,0.0003198400081600994,-0.00011428253492340446,0.005570515524595976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,60387,52418,1,16,True,1750682789,663878,1750682789.843698,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7684177756309509,0.3144378364086151,-9.758790016174316,0.0011970880441367626,-0.009157782420516014,0.006155931856483221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,41898,33929,1,16,True,1750682789,673888,1750682789.843769,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7682413458824158,0.31036579608917236,-9.770028114318848,-0.0015414278022944927,-0.0052811396308243275,0.003405623137950897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,57084,49115,1,16,True,1750682789,683867,1750682789.843838,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7640734314918518,0.32810747623443604,-9.759472846984863,-0.005766541697084904,0.003635397180914879,-0.0008861785754561424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,4780,62347,1,16,True,1750682789,693877,1750682789.843905,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7692561149597168,0.3284938335418701,-9.743045806884766,-0.00894687045365572,0.0024268149863928556,-0.0009847371838986874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,53264,45295,1,16,True,1750682789,703886,1750682789.905884,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7719737887382507,0.34740525484085083,-9.753870010375977,-0.005473393015563488,-0.0032620024867355824,0.0012482106685638428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,53851,45882,1,16,True,1750682789,713866,1750682789.905998,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7741515636444092,0.33088165521621704,-9.776138305664062,-0.0038144467398524284,-0.0069116526283323765,0.0032237349078059196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,25106,17137,1,16,True,1750682789,723875,1750682789.906075,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7732666730880737,0.3133670687675476,-9.767415046691895,-0.0037226821295917034,-0.0031802852172404528,0.0009120582835748792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,8038,69,1,16,True,1750682789,733855,1750682789.906147,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7604154944419861,0.335689514875412,-9.747879981994629,-0.004033941309899092,0.0052208262495696545,-0.0028530738782137632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,210,32,108,118,8653,828,2,36,True,1750682789,733855,1750682789.906237,,300293,2,-1.9812240600585938,-4.482666015625,195.07186889648438,-0.1303577721118927,0.04103070870041847,-0.011997886933386326,0.9905449748039246,-0.9626466631889343,0.25726592540740967,0.0844135582447052,-0.25923505425453186,-0.9657257795333862,-0.013071548193693161,0.07815749198198318,-0.03446623682975769,0.996345043182373,-0.4436131715774536,0.4979117512702942,0.1675262749195099,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,220,32,208,218,27239,19524,2,36,True,1750682789,733855,1750682789.958127,,300293,2,-1.9812240600585938,-4.482666015625,195.07186889648438,-0.1303577721118927,0.04103070870041847,-0.011997886933386326,0.9905449748039246,-0.9626466631889343,0.25726592540740967,0.0844135582447052,-0.25923505425453186,-0.9657257795333862,-0.013071548193693161,0.07815749198198318,-0.03446623682975769,0.996345043182373,-0.4436131715774536,0.4979117512702942,0.1675262749195099,100.0,1.7896184921264648,True,0.0,29.890625,0.049800027161836624,0.37933334708213806,23.77671300020838,90.412407,0.0,0.0,0.4979117512702942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06015469878911972,0.12327403575181961,-0.12820445001125336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,63705,55736,1,16,True,1750682789,743865,1750682789.9583,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7551869750022888,0.3439549505710602,-9.738570213317871,-0.003283199155703187,0.0014705248177051544,-0.0018286475678905845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,61318,53349,1,16,True,1750682789,753844,1750682789.958379,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7595130801200867,0.34685394167900085,-9.748753547668457,-0.0002543692826293409,-0.006166215054690838,0.004267480690032244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,21027,13058,1,16,True,1750682789,763854,1750682789.958452,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7642037868499756,0.32976439595222473,-9.772966384887695,0.0006907469360157847,-0.006516956724226475,0.005387026350945234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,33658,25689,1,16,True,1750682789,773833,1750682789.958521,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7753244042396545,0.32744476199150085,-9.780628204345703,-0.0037293368950486183,-2.6917134164250456e-05,0.0028947864193469286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,3640,61207,1,16,True,1750682789,783843,1750682789.958665,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7622677683830261,0.32349175214767456,-9.759675025939941,-0.0045842318795621395,0.004918971098959446,-0.0006217766785994172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,14879,6910,1,16,True,1750682789,793823,1750682789.958752,,,,,,,,,,,,,,,,,,,,,,,,,,,37.70000076293945,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.751530647277832,0.3405366539955139,-9.74646282196045,-0.003090707352384925,0.005231840535998344,-0.0019906042143702507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,15494,7525,1,16,True,1750682789,803833,1750682789.959384,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7615242004394531,0.33825451135635376,-9.736688613891602,-0.0011514825746417046,-0.0027353332843631506,0.0024670881684869528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,52157,44188,1,16,True,1750682789,813842,1750682789.959495,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7618908286094666,0.32658424973487854,-9.750153541564941,-0.00250435178168118,-0.007627403829246759,0.004085662309080362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,60850,52881,1,16,True,1750682789,823822,1750682790.010817,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7684028148651123,0.3192175626754761,-9.752890586853027,-0.004687021486461163,-0.004842894151806831,0.0015923029277473688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,57065,49096,1,16,True,1750682789,833831,1750682790.01093,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7571710348129272,0.32689738273620605,-9.764870643615723,-0.006520290393382311,0.0013692581560462713,-0.0037291806656867266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,210,32,108,118,48719,40894,2,36,True,1750682789,833831,1750682790.011029,,300293,2,-1.9804654121398926,-4.483193874359131,195.072021484375,-0.13035927712917328,0.04103442654013634,-0.011990666389465332,0.9905447363853455,-0.9626452922821045,0.25726935267448425,0.08441905677318573,-0.25923746824264526,-0.9657253623008728,-0.013056144118309021,0.07816667854785919,-0.03445301949977875,0.996344804763794,-0.4436131715774536,0.4979117512702942,0.16707849502563477,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,220,32,208,218,29451,21736,2,36,True,1750682789,833831,1750682790.011173,,300293,2,-1.9804654121398926,-4.483193874359131,195.072021484375,-0.13035927712917328,0.04103442654013634,-0.011990666389465332,0.9905447363853455,-0.9626452922821045,0.25726935267448425,0.08441905677318573,-0.25923746824264526,-0.9657253623008728,-0.013056144118309021,0.07816667854785919,-0.03445301949977875,0.996344804763794,-0.4436131715774536,0.4979117512702942,0.16707849502563477,100.0,1.7904561758041382,True,0.0,29.890625,0.049800027161836624,0.37933334708213806,23.77671300020838,90.412407,0.0,0.0,0.4979117512702942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15900759398937225,-0.03469376266002655,-0.13381531834602356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,17425,9456,1,16,True,1750682789,843811,1750682790.011307,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7709344625473022,0.34536659717559814,-9.772682189941406,-0.004480789881199598,-0.0007956545450724661,-0.003383822040632367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,26927,18958,1,16,True,1750682789,853820,1750682790.073133,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7690469026565552,0.3411082923412323,-9.760395050048828,-0.0018755140481516719,-0.0064070564694702625,0.0029715001583099365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,24822,16853,1,16,True,1750682789,863800,1750682790.073312,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7744907140731812,0.3269461989402771,-9.780048370361328,-0.004207867197692394,-0.006428862921893597,0.0026203361339867115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,54402,46433,1,16,True,1750682789,873809,1750682790.0734,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7631000876426697,0.3202735483646393,-9.773550987243652,-0.006255252752453089,0.00046520165051333606,-0.0010661527048796415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,65507,57538,1,16,True,1750682789,883789,1750682790.073488,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7605229020118713,0.3424369692802429,-9.772485733032227,-0.004240905400365591,0.00447460450232029,-0.0015668068081140518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,27191,19222,1,16,True,1750682789,893798,1750682790.073571,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7567631602287292,0.3532097637653351,-9.724894523620605,0.001700862660072744,0.000804488779976964,0.0018814444774761796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,34342,26373,1,16,True,1750682789,903778,1750682790.073676,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.761706531047821,0.32622137665748596,-9.741201400756836,0.0021708894055336714,-0.004886645823717117,0.005394746083766222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,14344,6375,1,16,True,1750682789,913786,1750682790.073744,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7698271870613098,0.3277791142463684,-9.769754409790039,-0.0006619391497224569,-0.005102252587676048,0.005986629519611597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,59288,51319,1,16,True,1750682789,923767,1750682790.07381,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7667407989501953,0.32277944684028625,-9.77900218963623,-0.004328790120780468,0.00046486358041875064,0.004869171883910894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,42947,34978,1,16,True,1750682789,933775,1750682790.073899,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7626878023147583,0.33540865778923035,-9.767367362976074,-0.004454877693206072,0.005579690914601088,0.003159457352012396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,210,32,108,118,34682,26857,2,36,True,1750682789,933775,1750682790.125727,,300293,2,-1.979932188987732,-4.484459400177002,195.0747833251953,-0.13038301467895508,0.041045043617486954,-0.011983618140220642,0.9905412793159485,-0.9626311659812927,0.2573157846927643,0.08443854004144669,-0.25928324460983276,-0.9657133221626282,-0.013037383556365967,0.0781886950135231,-0.0344436876475811,0.9963433742523193,-0.4436131715774536,0.4979117512702942,0.16664372384548187,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,220,32,208,218,46658,38943,2,36,True,1750682789,933775,1750682790.125939,,300293,2,-1.979932188987732,-4.484459400177002,195.0747833251953,-0.13038301467895508,0.041045043617486954,-0.011983618140220642,0.9905412793159485,-0.9626311659812927,0.2573157846927643,0.08443854004144669,-0.25928324460983276,-0.9657133221626282,-0.013037383556365967,0.0781886950135231,-0.0344436876475811,0.9963433742523193,-0.4436131715774536,0.4979117512702942,0.16664372384548187,100.0,1.7912927865982056,True,0.0,29.890625,0.049800027161836624,0.37933334708213806,23.77671300020838,90.412407,0.0,0.0,0.4979117512702942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08957275003194809,0.23798319697380066,0.15740430355072021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,64809,56840,1,16,True,1750682789,943785,1750682790.126474,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7617217302322388,0.33544889092445374,-9.744926452636719,-0.003138519823551178,0.002700925339013338,0.0031577572226524353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,44180,36211,1,16,True,1750682789,953764,1750682790.126612,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7556613683700562,0.33139729499816895,-9.747349739074707,-0.003576062386855483,-0.003335576504468918,0.002629074966534972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,5801,63368,1,16,True,1750682789,963774,1750682790.126749,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.7773259282112122,0.33331069350242615,-9.756629943847656,-0.004968536552041769,-0.00496325921267271,0.0012466624611988664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,130,32,44,54,49297,41328,1,16,True,1750682789,973753,1750682790.168793,,,,,,,,,,,,,,,,,,,,,,,,,,,37.400001525878906,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,-0.763170599937439,0.327896386384964,-9.757403373718262,-0.003608062630519271,-0.0010655896039679646,-0.0004599065869115293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
